person;executed_score;first_act_x;first_act_y;first_act_type
zone_3450;116.9795320235735;632744.8747950724;4803938.610677628;home
zone_3451;117.67906396105005;631036.9913505816;4804758.620460505;home
zone_3452;130.08503519496028;630939.4946067771;4801700.885825888;home
zone_3453;126.28404689731259;631349.1588998206;4801938.608365785;home
zone_3454;112.8107548483501;632550.870206397;4801321.778873185;home
zone_3455;114.1372604450367;636388.6401010551;4801896.6194677055;home
zone_3456;104.01444491148506;637189.5867645489;4804833.534866543;home
zone_3457;136.3276864611759;633830.6899580384;4801221.654085396;home
zone_3458;132.70668494352725;630261.409059017;4803422.039820019;home
zone_3459;127.65266965096744;632274.3809666187;4804382.586793542;home
zone_346;135.56500898479544;631423.0319878319;4804629.119078821;home
zone_3460;132.25234992813463;629835.7072104956;4801265.267333569;home
zone_3461;133.42841508406855;630578.6972845715;4801344.856576143;home
zone_3462;128.17754173651178;633636.1036856271;4801476.613023873;home
zone_3463;121.83839986627336;631423.0319878319;4804629.119078821;home
zone_3464;127.82253847355592;633665.6322690626;4803962.097230691;home
zone_3465;128.77397123656453;632955.3667052033;4804152.701514505;home
zone_3466;120.19467027861506;631925.5036481156;4801337.029535019;home
zone_3467;121.51927605621937;632428.3942966592;4804880.74810208;home
zone_3468;113.54205028266838;633875.3638544122;4804969.035035094;home
zone_3469;125.56815381869139;634879.0510726951;4803795.954801345;home
zone_347;93.67480132114804;632945.7852111394;4805400.043875223;home
zone_3470;120.49163240766887;636737.2418536629;4803100.869998721;home
zone_3471;137.8535342520526;632097.5672157439;4804671.138690782;home
zone_3472;117.79606866992722;630649.9067196064;4803799.085852673;home
zone_3473;136.77853736936305;631487.6098827029;4802763.550609861;home
zone_3474;130.6149379127194;630937.0482643002;4804556.9025685;home
zone_3475;108.20980757234425;636388.6401010551;4801896.6194677055;home
zone_3476;129.47296892322862;630403.2187761385;4802760.156748679;home
zone_3477;140.67699148517363;631511.5995355236;4803766.597003171;home
zone_3478;128.24053569878384;630343.1270627406;4802992.922740461;home
zone_3479;121.42283570221845;634298.1735831706;4805239.546936125;home
zone_348;118.9151012469233;632955.3667052033;4804152.701514505;home
zone_3480;133.61098421807046;631936.5578959027;4804158.561608998;home
zone_3481;139.52604804429455;630402.3775359693;4802338.468520233;home
zone_3482;120.12966701350263;631529.9509796652;4804175.619902829;home
zone_3483;130.84991170742796;631210.1630657968;4802791.9164970685;home
zone_3484;133.32808105786748;632744.8747950724;4803938.610677628;home
zone_3485;135.0762208069189;633123.5663022713;4802360.269367926;home
zone_3486;136.4331604070091;633069.3687837744;4803706.9489243105;home
zone_3487;134.6937916816249;631436.2285235787;4802359.543552878;home
zone_3488;121.96566341347015;635813.9615521946;4804071.436933761;home
zone_3489;123.36949298781384;634925.2030648123;4804869.501112157;home
zone_349;136.6970360982274;634595.7739259705;4800942.75242555;home
zone_3490;123.50833298484157;632087.5435909082;4801880.584988257;home
zone_3491;124.53751778769116;632203.174636587;4801983.151865935;home
zone_3492;113.44729096763713;631632.6656727616;4802594.202246773;home
zone_3493;132.88707216402847;631270.38943685;4801570.682701021;home
zone_3494;116.24678671858486;629340.7867590222;4806513.8220451195;home
zone_3495;111.82083242050535;630966.2898054193;4803586.200534974;home
zone_3496;105.43553628072026;631813.138208978;4803273.120514324;home
zone_3497;126.2554667423327;630261.409059017;4803422.039820019;home
zone_3498;115.37660223550265;632794.3477807443;4802527.6201878395;home
zone_3499;118.67115666925001;630524.0814427831;4802669.18827313;home
zone_35;131.07460927382127;630261.409059017;4803422.039820019;home
zone_350;134.232827209801;635076.4948564405;4804593.667367673;home
zone_3500;124.51122989352963;630261.409059017;4803422.039820019;home
zone_3501;135.31601905142637;632755.5019772241;4802947.409596815;home
zone_3502;111.2218767443273;638123.2489225944;4802985.867932502;home
zone_3503;132.22047669823542;632600.6084218137;4802799.911070049;home
zone_3504;134.05524624253644;632161.9663492015;4803385.8403166365;home
zone_3505;130.9541926877976;630261.409059017;4803422.039820019;home
zone_3506;102.42477923897728;634549.5731778375;4803645.0555167105;home
zone_3507;121.76836333810493;632744.8747950724;4803938.610677628;home
zone_3508;139.7499712559188;632325.8880450346;4803156.053092441;home
zone_3509;126.50104374531806;636388.6401010551;4801896.6194677055;home
zone_351;116.68133521963016;630058.9064276607;4804826.804914959;home
zone_3510;109.42129470755458;629340.7867590222;4806513.8220451195;home
zone_3511;134.59350123888467;633162.0880738357;4803602.301320825;home
zone_3512;112.83959153286573;632847.5079936191;4804071.373999785;home
zone_3513;121.21550180221882;630784.690107689;4803830.118691895;home
zone_3514;129.04496080731218;630744.5100327333;4801479.252159022;home
zone_3515;127.99677030219458;630744.5100327333;4801479.252159022;home
zone_3516;123.1552254872691;634093.5112191937;4803841.508576236;home
zone_3517;97.35683603496837;631263.6296640639;4804081.25514693;home
zone_3518;128.91712367953724;633377.6220774956;4803541.258214202;home
zone_3519;124.87660811285879;631834.8447645752;4802473.799218291;home
zone_352;131.69308655852782;629842.0544691745;4801081.420902796;home
zone_3520;113.93099612549594;634550.5859533654;4804763.835371958;home
zone_3521;134.73797487706756;631537.059655874;4801621.938160827;home
zone_3522;133.42405642555366;633717.1921526156;4804295.990314428;home
zone_3523;134.53266393552678;632249.2233918817;4803020.365093268;home
zone_3524;115.33357115468071;630058.9064276607;4804826.804914959;home
zone_3525;133.06351891066055;631549.1199819886;4803163.880471124;home
zone_3526;133.09047818290028;632980.1907389907;4802916.568877606;home
zone_3527;131.92618134126855;631931.0684153778;4802418.843268332;home
zone_3528;109.14771745352122;630729.0176450575;4803068.58564773;home
zone_3529;126.01307823748769;629340.7867590222;4806513.8220451195;home
zone_353;132.35493806981722;634350.9182973604;4804870.868991724;home
zone_3530;123.3193823203814;632246.1130241295;4805045.8673726935;home
zone_3531;115.9990472769512;630768.0374722466;4801816.966242529;home
zone_3532;99.1288350143633;630769.3216167595;4800545.337028559;home
zone_3533;116.26672661437787;630759.5720225901;4801794.038108142;home
zone_3534;101.00885657805506;631655.656977775;4802245.819285631;home
zone_3535;133.85510666681475;631035.0246747728;4804516.011792572;home
zone_3536;133.63858311864973;631878.7538947095;4804442.962823434;home
zone_3537;131.51987953028848;636210.7061937933;4802426.737759307;home
zone_3538;129.12975531627654;629340.7867590222;4806513.8220451195;home
zone_3539;107.36362398659686;630261.409059017;4803422.039820019;home
zone_354;132.76385004590372;630696.7419736963;4802248.93013211;home
zone_3540;108.68756806260195;632363.4931379454;4803384.4238072205;home
zone_3541;135.09788573642302;631465.6573447593;4803891.440328561;home
zone_3542;106.99458834360856;632217.2336578646;4803170.813884858;home
zone_3543;120.16320333386484;635697.3905191815;4804832.292002193;home
zone_3544;124.00728013448439;630997.4712897129;4803200.104809093;home
zone_3545;120.52431448152548;638123.2489225944;4802985.867932502;home
zone_3546;118.74620601810356;634944.8230657813;4804194.771549395;home
zone_3547;115.675171401565;630035.6557128476;4802263.450599438;home
zone_3548;124.06855417936562;632246.1130241295;4805045.8673726935;home
zone_3549;125.75168656776394;634549.5731778375;4803645.0555167105;home
zone_355;115.9967297784747;630604.6399860253;4802104.842874028;home
zone_3550;112.78637772028004;632048.9507873739;4803179.600266235;home
zone_3551;112.8656560148024;631809.8012870164;4804061.374619575;home
zone_3552;127.6420518389426;631936.5578959027;4804158.561608998;home
zone_3553;126.6531659637033;631358.9227347162;4802412.663246933;home
zone_3554;138.68419512618817;631650.1637896863;4802868.967392746;home
zone_3555;124.29900314888252;631601.6087897527;4804178.948331237;home
zone_3556;139.25131421380098;631888.7059666544;4801974.6269031465;home
zone_3557;135.4699249652256;633844.0154678113;4804353.513464549;home
zone_3558;133.54955485436145;632171.5207091824;4801723.046830373;home
zone_3559;129.6656207811673;630058.9064276607;4804826.804914959;home
zone_356;132.38529779773944;634868.3458197699;4804223.558762882;home
zone_3560;126.34609834961839;635087.2519859291;4803562.965193644;home
zone_3561;131.30510993114672;633978.1927172238;4804653.076875094;home
zone_3562;122.55010087542094;631750.3439433665;4802192.636111722;home
zone_3563;119.05416311626114;630058.9064276607;4804826.804914959;home
zone_3564;92.2139757369894;630092.0945456675;4801083.743613288;home
zone_3565;135.48362143763956;629524.5902157559;4801301.446067899;home
zone_3566;128.73332238755495;633308.5031208438;4804206.925359225;home
zone_3567;130.78516879959187;630261.409059017;4803422.039820019;home
zone_3568;134.17700943211636;634717.225068178;4800742.1653424185;home
zone_3569;134.46267172198105;632744.8747950724;4803938.610677628;home
zone_357;104.3460111479988;632497.6159324964;4802929.488998777;home
zone_3570;110.79735292680728;632303.5491439501;4804209.979694768;home
zone_3571;129.16201741391663;630226.801024379;4801498.163515981;home
zone_3572;134.5540685830087;631570.6789422005;4804115.3630860085;home
zone_3573;128.8819797559799;632069.8336459375;4803572.504578442;home
zone_3574;131.20201907311463;633909.3226539737;4804596.637934564;home
zone_3575;130.05418097290476;631423.0319878319;4804629.119078821;home
zone_3576;114.13830237765428;631423.0319878319;4804629.119078821;home
zone_3577;122.19268743900965;631423.0319878319;4804629.119078821;home
zone_3578;98.76041250404747;636388.6401010551;4801896.6194677055;home
zone_3579;139.5621831050113;635466.0106133783;4803871.596125836;home
zone_358;135.18464508260126;637189.5867645489;4804833.534866543;home
zone_3580;119.69566284591522;630058.9064276607;4804826.804914959;home
zone_3581;114.77579797493482;630784.690107689;4803830.118691895;home
zone_3582;126.97323666117178;631872.1660828297;4801599.124254968;home
zone_3583;131.58572833914917;631529.9509796652;4804175.619902829;home
zone_3584;133.7485821833697;631053.6688814128;4803278.381119996;home
zone_3585;132.0173570992947;634549.5731778375;4803645.0555167105;home
zone_3586;120.33399251253738;633428.1971879866;4803913.602479834;home
zone_3587;123.80700595436232;630784.690107689;4803830.118691895;home
zone_3588;111.11941074796975;629764.0901870499;4801138.212290615;home
zone_3589;135.98514884211878;633223.0827961174;4804372.559319399;home
zone_359;137.68033259223088;633072.7560257964;4803840.50389608;home
zone_3590;102.88699820298531;631655.656977775;4802245.819285631;home
zone_3591;132.45019717653838;635282.9862761305;4804744.489341701;home
zone_3592;132.44298457260524;632460.7231313523;4801388.494634317;home
zone_3593;128.81854033490816;630819.917538981;4803337.801239818;home
zone_3594;138.364295656637;635076.4948564405;4804593.667367673;home
zone_3595;132.05692084584845;632288.4917385059;4804830.044579669;home
zone_3596;119.16354879159378;631177.6839661693;4803270.693355184;home
zone_3597;133.13024621592353;631301.3843151035;4803182.244059926;home
zone_3598;123.1996531131541;633875.3638544122;4804969.035035094;home
zone_3599;111.77368247356075;633875.3638544122;4804969.035035094;home
zone_36;126.18072456072467;630636.9448277727;4801229.315844995;home
zone_360;133.3834444422472;632246.1130241295;4805045.8673726935;home
zone_3600;132.51213571584103;634562.7918755583;4803906.245472543;home
zone_3601;128.23307092097687;634068.467894158;4804245.628784437;home
zone_3602;138.86720479875902;631537.059655874;4801621.938160827;home
zone_3603;127.22619428125444;633084.4250384767;4804049.5601632595;home
zone_3604;122.78842600778215;636388.6401010551;4801896.6194677055;home
zone_3605;140.59688482525704;632639.285119172;4803057.77866099;home
zone_3606;122.63339171656186;630769.3216167595;4800545.337028559;home
zone_3607;125.45934665632376;636388.6401010551;4801896.6194677055;home
zone_3608;122.641476579172;633162.0880738357;4803602.301320825;home
zone_3609;134.18650278163315;631423.0319878319;4804629.119078821;home
zone_361;125.77127117816164;631488.7735448331;4801481.751888113;home
zone_3610;131.8475582666594;630194.8920921606;4802758.151504973;home
zone_3611;115.24199695728912;631530.5162887073;4802303.805222068;home
zone_3612;127.59718132390373;632447.2348436593;4804174.392432324;home
zone_3613;126.74283297432272;632043.5479008646;4803942.611194798;home
zone_3614;130.8510920023242;636388.6401010551;4801896.6194677055;home
zone_3615;132.0379668336135;630592.4408697842;4803024.866204442;home
zone_3616;101.64815446498437;631728.0889884261;4801335.708467877;home
zone_3617;126.23399857953173;631262.302212802;4803297.818039749;home
zone_3618;122.27504121464521;632702.9082290101;4805113.449026474;home
zone_3619;133.57911625512398;631183.2057611061;4802162.623803475;home
zone_362;104.96681522074968;632517.976173284;4805082.08241133;home
zone_3620;118.63127906480192;634768.3278621543;4804846.337355503;home
zone_3621;109.96121472009666;632246.1130241295;4805045.8673726935;home
zone_3622;122.7772368291585;631438.0097454342;4804002.508367293;home
zone_3623;114.89361754187573;630617.1511457147;4801576.524765048;home
zone_3624;115.81361931261605;635193.2496676613;4804772.801585179;home
zone_3625;133.473748344405;630261.409059017;4803422.039820019;home
zone_3626;139.94900009313275;631978.4723649457;4804013.933060922;home
zone_3627;131.11744764977675;630937.0482643002;4804556.9025685;home
zone_3628;129.50778976761268;630784.690107689;4803830.118691895;home
zone_3629;133.60355846353454;630261.409059017;4803422.039820019;home
zone_363;125.31693827445277;632087.5435909082;4801880.584988257;home
zone_3630;108.7650463075588;637189.5867645489;4804833.534866543;home
zone_3631;126.47781766922775;633289.0446106805;4803089.549485229;home
zone_3632;106.59964024415976;631263.6296640639;4804081.25514693;home
zone_3633;135.25199767250868;631655.656977775;4802245.819285631;home
zone_3634;132.88731461949783;633644.8824171193;4802648.217226116;home
zone_3635;126.50484691498445;631785.7048889603;4803476.904645354;home
zone_3636;133.73736950123546;635022.6403771923;4804164.251004033;home
zone_3637;105.59863336513882;632664.49160613;4804255.948546523;home
zone_3638;139.07376435788936;636388.6401010551;4801896.6194677055;home
zone_3639;130.8482219581466;631724.0245786407;4804203.098668076;home
zone_364;139.89904047487252;632916.6294012971;4803184.783508312;home
zone_3640;123.48363066178926;630994.2615742602;4801520.204040086;home
zone_3641;136.3794148100323;630541.6441735141;4800933.463812638;home
zone_3642;136.31089453083047;633289.0446106805;4803089.549485229;home
zone_3643;134.86946231220753;632467.193339235;4803901.858518096;home
zone_3644;125.44148766787013;632628.0978961352;4803226.593787348;home
zone_3645;115.8430282440696;634397.7342437007;4804060.514067892;home
zone_3646;120.22116412591261;631035.0246747728;4804516.011792572;home
zone_3647;125.24087717756008;632175.7273756515;4804420.074334943;home
zone_3648;135.91540029086653;630261.409059017;4803422.039820019;home
zone_3649;135.2398341891728;632173.7792535361;4803835.634504603;home
zone_365;104.17956514712581;631657.4393682794;4803331.962470619;home
zone_3650;122.71286883253323;633377.6220774956;4803541.258214202;home
zone_3651;117.44755528725481;634419.2763033446;4803840.087879358;home
zone_3652;124.8823608056861;631336.4364957041;4804176.438556725;home
zone_3653;135.57891085443592;632304.3053814727;4803934.781376274;home
zone_3654;131.18818169540287;634895.2566335223;4804655.629656123;home
zone_3655;135.78439573780076;634460.444031467;4804224.64892659;home
zone_3656;138.43503341552517;630855.2638992819;4801231.987388995;home
zone_3657;130.59253230689743;630308.5053539446;4801001.780595748;home
zone_3658;132.62246158237642;634562.7918755583;4803906.245472543;home
zone_3659;120.13999133587903;632719.2605328762;4800919.737244001;home
zone_366;134.74045653959584;630261.409059017;4803422.039820019;home
zone_3660;138.95164179057514;631367.5585153041;4802677.024677447;home
zone_3661;128.10967659544417;630451.0619626248;4801294.608797247;home
zone_3662;132.05896116907897;632413.3625196923;4802736.38351202;home
zone_3663;137.93802472241356;631739.0674136367;4804138.564803619;home
zone_3664;131.78861277687363;630261.409059017;4803422.039820019;home
zone_3665;112.22973761566972;638123.2489225944;4802985.867932502;home
zone_3666;126.38470274224848;635277.8929762493;4804169.496743305;home
zone_3667;127.6936478583864;631965.8235771653;4803273.034260793;home
zone_3668;125.73702704211819;629988.7178602433;4800975.756315118;home
zone_3669;139.08987533770005;631684.2247837695;4802781.994368805;home
zone_367;138.2601718569565;631791.0826605032;4802719.483491401;home
zone_3670;123.16238204120644;631750.3439433665;4802192.636111722;home
zone_3671;121.14226147263035;632411.879741347;4802109.635686822;home
zone_3672;140.15553063777594;631650.1637896863;4802868.967392746;home
zone_3673;129.0733647869567;631708.7028688439;4801557.430779651;home
zone_3674;108.04523907087727;636388.6401010551;4801896.6194677055;home
zone_3675;121.7133149273265;631813.138208978;4803273.120514324;home
zone_3676;138.51880458184115;634550.5859533654;4804763.835371958;home
zone_3677;130.1734338017431;634768.3278621543;4804846.337355503;home
zone_3678;134.06873452606703;632622.9876690283;4804457.694485508;home
zone_3679;136.75313246254808;633010.8399602477;4801712.914553211;home
zone_368;123.02763727372115;635573.3825362774;4803423.575717824;home
zone_3680;111.54175402938348;638123.2489225944;4802985.867932502;home
zone_3681;140.43763997889985;632998.7363020387;4803505.2701648455;home
zone_3682;137.22508604943675;632639.285119172;4803057.77866099;home
zone_3683;124.91516528348726;630261.409059017;4803422.039820019;home
zone_3684;138.33276411087098;630364.3782924903;4802553.0801276;home
zone_3685;122.08262977220791;631024.6438967054;4801108.558524924;home
zone_3686;123.8199098837938;637189.5867645489;4804833.534866543;home
zone_3687;114.19933860170939;632274.3809666187;4804382.586793542;home
zone_3688;125.90899343706828;630759.5720225901;4801794.038108142;home
zone_3689;127.39164502474021;631964.8570742214;4801237.074176204;home
zone_369;132.9461337108163;635813.9615521946;4804071.436933761;home
zone_3690;115.10712055302307;635197.0452507571;4805481.377529364;home
zone_3691;123.19858068944927;631548.8348286964;4802292.824011695;home
zone_3692;131.1347180284156;631684.2247837695;4802781.994368805;home
zone_3693;140.13427397191913;631423.0319878319;4804629.119078821;home
zone_3694;133.30929286257663;632628.0978961352;4803226.593787348;home
zone_3695;141.06694016988473;631379.4422706403;4803697.137929138;home
zone_3696;117.55826408197676;630283.265436409;4802939.785117835;home
zone_3697;131.19760049898986;633875.3638544122;4804969.035035094;home
zone_3698;133.70144367180444;635185.4232463529;4803692.457975101;home
zone_3699;131.42788252668927;631035.0246747728;4804516.011792572;home
zone_37;136.2354969910342;633733.47539312;4804549.835560269;home
zone_370;139.61338479530772;632087.5435909082;4801880.584988257;home
zone_3700;110.21977469500993;630986.5249013114;4801830.022288249;home
zone_3701;100.36749187549715;632744.8747950724;4803938.610677628;home
zone_3702;120.87010299760196;634549.5731778375;4803645.0555167105;home
zone_3703;111.93206967293312;629340.7867590222;4806513.8220451195;home
zone_3704;130.47115448096858;630451.0619626248;4801294.608797247;home
zone_3705;138.41993242755007;635813.9615521946;4804071.436933761;home
zone_3706;104.74894203296527;630178.7975477742;4803091.894629664;home
zone_3707;135.76787996627368;633428.1971879866;4803913.602479834;home
zone_3708;130.31827451435936;631301.3843151035;4803182.244059926;home
zone_3709;117.22614442169669;635697.3905191815;4804832.292002193;home
zone_371;132.41282874221974;629920.6578445572;4801726.198452905;home
zone_3710;136.58664144276204;632465.0062771584;4803528.927593321;home
zone_3711;124.03609626865605;631349.1588998206;4801938.608365785;home
zone_3712;109.82052301461029;635094.3955259405;4804127.510495432;home
zone_3713;121.00049140490113;634498.8456142568;4804488.99830083;home
zone_3714;99.32593239481879;630440.0491845661;4800698.777720013;home
zone_3715;138.94723936499787;635813.9615521946;4804071.436933761;home
zone_3716;109.83328961521889;632945.7852111394;4805400.043875223;home
zone_3717;102.44199014356063;630457.0280695013;4801583.97595198;home
zone_3718;133.41315092379733;632877.8411787567;4803699.840836022;home
zone_3719;133.25219746850982;631017.3296859222;4802530.596571905;home
zone_372;121.75056673676444;632363.4931379454;4803384.4238072205;home
zone_3720;135.15824946384532;633418.3713224115;4804220.904267318;home
zone_3721;102.5074057345288;630617.1511457147;4801576.524765048;home
zone_3722;83.17408292847921;634551.7548826463;4800987.022717247;home
zone_3723;123.38383167557531;631308.7393191066;4803384.8276963;home
zone_3724;124.07977819659587;633875.3638544122;4804969.035035094;home
zone_3725;117.62480558615378;632752.8829089464;4803196.063292361;home
zone_3726;133.6087844610494;634399.0444691649;4800654.108941071;home
zone_3727;126.09846653009966;633107.9728163203;4803151.97471363;home
zone_3728;134.21336061081234;632040.2194224335;4804799.049864544;home
zone_3729;134.4406744198741;635813.9615521946;4804071.436933761;home
zone_373;125.27319892465594;632853.0269782463;4803257.214790825;home
zone_3730;130.06383255940213;630937.0482643002;4804556.9025685;home
zone_3731;134.4656757661426;631086.6725220345;4802231.638668416;home
zone_3732;127.61223043646338;632304.3053814727;4803934.781376274;home
zone_3733;123.56053870795853;633644.8824171193;4802648.217226116;home
zone_3734;126.49270878944793;629340.7867590222;4806513.8220451195;home
zone_3735;134.06285841295661;632114.668646801;4802171.786791382;home
zone_3736;136.53701031700794;634002.9571892271;4801601.494821946;home
zone_3737;100.25893458403503;634163.7141770846;4804764.800520336;home
zone_3738;131.50792344718528;632628.0978961352;4803226.593787348;home
zone_3739;122.32322207384703;634281.0099411192;4804711.596803345;home
zone_374;133.72213105057776;633289.0446106805;4803089.549485229;home
zone_3740;109.76830736043149;632945.7852111394;4805400.043875223;home
zone_3741;120.19013121706664;631526.0844946781;4803038.100243157;home
zone_3742;117.90177103457957;630663.2745583015;4804751.341089865;home
zone_3743;135.6654356834472;638123.2489225944;4802985.867932502;home
zone_3744;135.60651565222426;630578.6729411357;4802223.978947081;home
zone_3745;135.71451734442385;632304.7947176972;4802904.330307327;home
zone_3746;139.69353673851762;631122.2449108451;4803597.379139535;home
zone_3747;119.19944252805205;636388.6401010551;4801896.6194677055;home
zone_3748;139.18170884452118;632431.0001282266;4802660.680590187;home
zone_3749;123.19529690083473;632022.3247813493;4804407.802869577;home
zone_375;106.42999900068419;630840.435177229;4800844.180278681;home
zone_3750;132.36963776340215;632478.381764169;4804418.703684534;home
zone_3751;122.90845251861337;631831.4689249545;4802914.5072106775;home
zone_3752;125.58859225014122;631263.6296640639;4804081.25514693;home
zone_3753;125.66527846714858;631090.7903383438;4802965.504740237;home
zone_3754;140.28451169637353;630485.6144625836;4801666.218818437;home
zone_3755;110.10085629362531;631617.3538702233;4803507.970557354;home
zone_3756;126.84614462786148;635573.3825362774;4803423.575717824;home
zone_3757;120.42760082053834;630151.6257471745;4802461.338793334;home
zone_3758;107.86043483641276;631863.562232522;4802637.088322037;home
zone_3759;116.15601195830845;634192.1888414534;4805159.401772357;home
zone_376;130.406239471343;631232.9617473016;4802939.011579346;home
zone_3760;96.57606239973181;631941.9223945952;4804485.964057293;home
zone_3761;132.77847785412203;631384.9462649372;4804246.21377017;home
zone_3762;116.31845344602324;629842.0544691745;4801081.420902796;home
zone_3763;126.92606958412098;633066.4012017602;4803614.42085474;home
zone_3764;122.8730120568398;636388.6401010551;4801896.6194677055;home
zone_3765;135.73341212624885;634802.8380692467;4804248.2826655265;home
zone_3766;131.70911802892655;632140.5755798407;4803774.324104169;home
zone_3767;123.96626716159368;629524.5902157559;4801301.446067899;home
zone_3768;137.150811941809;630261.409059017;4803422.039820019;home
zone_3769;131.02529511428935;631275.0464469497;4803054.872548788;home
zone_377;129.9508382756415;630554.5297181233;4802520.05367592;home
zone_3770;128.28937878211516;636388.6401010551;4801896.6194677055;home
zone_3771;128.76284722331962;633308.5031208438;4804206.925359225;home
zone_3772;139.1722220386882;631724.0245786407;4804203.098668076;home
zone_3773;137.97152019939682;631263.6296640639;4804081.25514693;home
zone_3774;107.638705623896;636388.6401010551;4801896.6194677055;home
zone_3775;112.13356638078419;630451.0619626248;4801294.608797247;home
zone_3776;122.673857638788;634557.6905523357;4801268.934089326;home
zone_3777;129.34880856469692;633844.0154678113;4804353.513464549;home
zone_3778;134.44060521115438;631572.8171608824;4803681.991156636;home
zone_3779;138.69679418325205;631454.3319443192;4803091.304257268;home
zone_378;140.21043382261226;632615.6877889372;4803550.049590833;home
zone_3780;132.76562193737348;631724.0245786407;4804203.098668076;home
zone_3781;121.73894840330354;630663.2745583015;4804751.341089865;home
zone_3782;118.9675819265336;631423.0319878319;4804629.119078821;home
zone_3783;124.31059425417403;632629.1168439062;4803286.38610753;home
zone_3784;125.19049968448459;637189.5867645489;4804833.534866543;home
zone_3785;117.44743520420514;630058.9064276607;4804826.804914959;home
zone_3786;138.09694222152498;631406.990931821;4801194.069240806;home
zone_3787;105.15063434404577;631611.1222837816;4801696.405447358;home
zone_3788;134.9351526905403;631358.9227347162;4802412.663246933;home
zone_3789;92.04893992322741;631438.0097454342;4804002.508367293;home
zone_379;133.50787037832475;631522.7124123755;4800732.938314568;home
zone_3790;138.8222847531763;631036.9913505816;4804758.620460505;home
zone_3791;138.3165883272922;631601.6087897527;4804178.948331237;home
zone_3792;122.79069067660696;632847.5079936191;4804071.373999785;home
zone_3793;140.11717620982424;634823.7492174342;4804000.962792493;home
zone_3794;133.58117164382628;634557.6905523357;4801268.934089326;home
zone_3795;119.49245676030057;631558.5846738539;4801836.618949456;home
zone_3796;122.98824753724581;633418.3713224115;4804220.904267318;home
zone_3797;124.52463821272477;631318.9319589372;4801124.77646782;home
zone_3798;126.82318777422184;632060.2211048718;4804310.413999602;home
zone_3799;124.60606557834213;631411.1911084502;4801389.669526581;home
zone_38;137.4729450050799;631205.2936030182;4802284.445651911;home
zone_380;110.70960469413417;630058.9064276607;4804826.804914959;home
zone_3800;136.96466358956627;630512.2869670205;4801088.395876042;home
zone_3801;123.29078416612106;631989.7536477592;4803478.715001171;home
zone_3802;125.90615441858554;630157.4869107554;4801735.658238662;home
zone_3803;138.17176420093102;634137.1627449248;4805307.747398743;home
zone_3804;139.31548954523194;632862.094893001;4803431.049683092;home
zone_3805;127.78117176713006;633321.2249584014;4803370.498517144;home
zone_3806;126.79542005634637;629340.7867590222;4806513.8220451195;home
zone_3807;125.1000938274189;632572.7161597953;4804860.448148553;home
zone_3808;133.8125251939831;632304.3053814727;4803934.781376274;home
zone_3809;118.49459516184163;631024.6438967054;4801108.558524924;home
zone_381;129.82586814742857;633223.0827961174;4804372.559319399;home
zone_3810;106.26334487348265;633072.7560257964;4803840.50389608;home
zone_3811;110.20994296494895;629340.7867590222;4806513.8220451195;home
zone_3812;135.3857015263881;632313.1903618285;4802450.420951822;home
zone_3813;131.75104962733005;633834.9184146695;4804555.2393007325;home
zone_3814;139.5085740031605;632043.5479008646;4803942.611194798;home
zone_3815;90.5380352786144;636388.6401010551;4801896.6194677055;home
zone_3816;131.9248509230531;631232.6366626087;4802604.23368477;home
zone_3817;134.9890298432593;629764.0901870499;4801138.212290615;home
zone_3818;110.56725376362284;631035.0246747728;4804516.011792572;home
zone_3819;109.45585620581826;633783.8692933456;4800916.227287794;home
zone_382;129.5248369991922;632655.4820367622;4803666.472212685;home
zone_3820;130.8760300797721;631569.6889158704;4801303.494164491;home
zone_3821;121.61914328053074;630779.8821690083;4802283.923786815;home
zone_3822;123.7560562861675;633406.2697666974;4802699.848697789;home
zone_3823;106.81067833281566;631581.4738239266;4801225.7202214245;home
zone_3824;117.20026157584982;630724.6132364182;4801925.677576896;home
zone_3825;127.0237553510694;632314.1441456596;4802308.880867948;home
zone_3826;135.671586149224;630903.1335885135;4803829.812927785;home
zone_3827;115.41225278809226;636388.6401010551;4801896.6194677055;home
zone_3828;125.47769973377949;634879.0510726951;4803795.954801345;home
zone_3829;131.5817787576019;632225.4540141177;4804699.827310864;home
zone_383;121.7826588895565;632478.381764169;4804418.703684534;home
zone_3830;126.07907160844404;630911.9943178406;4803496.651782792;home
zone_3831;136.96137716506666;632055.2887834436;4802529.508779693;home
zone_3832;136.7076760137473;631746.5314260065;4803296.613868089;home
zone_3833;122.08356925173454;632468.5289305038;4802720.688275774;home
zone_3834;135.4340842708948;631873.2105656639;4804623.875304587;home
zone_3835;115.26152802608632;634540.905540837;4803716.090933634;home
zone_3836;118.09286227863085;633418.3713224115;4804220.904267318;home
zone_3837;115.1041519376384;629541.8092520749;4801518.15162259;home
zone_3838;124.7439876336202;632028.2512618555;4803887.867425157;home
zone_3839;134.9326181636455;632304.3053814727;4803934.781376274;home
zone_384;113.25838593921333;633468.0468849624;4804055.02738003;home
zone_3840;133.92942612587163;631800.0202779352;4803703.611991882;home
zone_3841;126.62629158279522;631379.9369973731;4800616.386313959;home
zone_3842;125.38279080737412;632218.3115986192;4804912.491285831;home
zone_3843;115.86993625384645;630769.3216167595;4800545.337028559;home
zone_3844;132.96745116175143;630590.0403875139;4801769.962997967;home
